station,interval_start,entry_count,exit_count
10号线陕西南路,2018-01-05 07:30:01,230,728
10号线陕西南路,2018-01-05 07:45:01,322,756
10号线陕西南路,2018-01-05 08:00:01,452,768
10号线陕西南路,2018-01-05 08:15:01,457,1177
10号线陕西南路,2018-01-05 08:30:01,430,1564
10号线陕西南路,2018-01-05 08:45:01,380,2061
10号线陕西南路,2018-01-05 09:00:01,358,1962
10号线陕西南路,2018-01-05 09:15:01,373,1922
10号线陕西南路,2018-01-05 09:30:01,285,1439
10号线陕西南路,2018-01-05 09:45:01,273,1218
10号线陕西南路,2018-01-05 10:00:01,267,750
10号线陕西南路,2018-01-05 10:15:01,245,662
10号线陕西南路,2018-01-05 10:30:01,291,654
10号线陕西南路,2018-01-05 10:45:01,242,541
10号线陕西南路,2018-01-05 11:00:01,268,442
10号线陕西南路,2018-01-05 11:15:01,292,446
10号线陕西南路,2018-01-05 11:30:01,322,529
10号线陕西南路,2018-01-05 11:45:01,340,450
10号线陕西南路,2018-01-05 12:00:01,326,445
10号线陕西南路,2018-01-05 12:15:01,350,472
10号线陕西南路,2018-01-05 12:30:01,363,480
10号线陕西南路,2018-01-05 12:45:01,329,409
10号线陕西南路,2018-01-05 13:00:01,402,409
10号线陕西南路,2018-01-05 13:15:01,398,526
10号线陕西南路,2018-01-05 13:30:01,476,549
10号线陕西南路,2018-01-05 13:45:01,463,491
10号线陕西南路,2018-01-05 14:00:01,436,476
10号线陕西南路,2018-01-05 14:15:01,459,473
10号线陕西南路,2018-01-05 14:30:01,452,412
10号线陕西南路,2018-01-05 14:45:01,592,458
10号线陕西南路,2018-01-05 15:00:01,588,381
10号线陕西南路,2018-01-05 15:15:01,545,401
10号线陕西南路,2018-01-05 15:30:01,513,438
10号线陕西南路,2018-01-05 15:45:01,544,406
10号线陕西南路,2018-01-05 16:00:01,673,368
10号线陕西南路,2018-01-05 16:15:01,760,382
10号线陕西南路,2018-01-05 16:30:01,780,385
10号线陕西南路,2018-01-05 16:45:01,770,398
10号线陕西南路,2018-01-05 17:00:01,985,437
10号线陕西南路,2018-01-05 17:15:01,980,570
10号线陕西南路,2018-01-05 17:30:01,1202,671
10号线陕西南路,2018-01-05 17:45:01,1224,709
10号线陕西南路,2018-01-05 18:00:01,1715,837
10号线陕西南路,2018-01-05 18:15:01,1683,830
10号线陕西南路,2018-01-05 18:30:01,1497,954
10号线陕西南路,2018-01-05 18:45:01,1275,853
10号线陕西南路,2018-01-05 19:00:01,989,646
10号线陕西南路,2018-01-05 19:15:01,800,553
10号线陕西南路,2018-01-05 19:30:01,784,361
10号线陕西南路,2018-01-05 19:45:01,604,365
10号线陕西南路,2018-01-05 20:00:01,768,221
10号线陕西南路,2018-01-05 20:15:01,745,246
10号线陕西南路,2018-01-05 20:30:01,705,212
10号线陕西南路,2018-01-05 20:45:01,694,182
10号线陕西南路,2018-01-05 21:00:01,792,159
10号线陕西南路,2018-01-05 21:15:01,724,198
10号线陕西南路,2018-01-05 21:30:01,710,147
10号线陕西南路,2018-01-05 21:45:01,665,155
10号线陕西南路,2018-01-05 22:00:01,823,111
10号线陕西南路,2018-01-05 22:15:01,821,131
10号线陕西南路,2018-01-05 22:30:01,561,109
10号线陕西南路,2018-01-05 22:45:01,289,71
10号线陕西南路,2018-01-05 23:00:01,159,29
10号线陕西南路,2018-01-05 23:15:01,53,27
10号线陕西南路,2018-01-05 23:30:01,25,6
10号线陕西南路,2018-01-05 23:45:01,15,8
10号线龙柏新村,2018-01-05 04:45:01,1,0
10号线龙柏新村,2018-01-05 05:00:01,5,0
10号线龙柏新村,2018-01-05 05:15:01,10,3
10号线龙柏新村,2018-01-05 05:30:01,16,0
10号线龙柏新村,2018-01-05 05:45:01,27,1
10号线龙柏新村,2018-01-05 06:00:01,43,1
10号线龙柏新村,2018-01-05 06:15:01,70,11
10号线龙柏新村,2018-01-05 06:30:01,129,32
10号线龙柏新村,2018-01-05 06:45:01,177,33
10号线龙柏新村,2018-01-05 07:00:01,226,25
10号线龙柏新村,2018-01-05 07:15:01,341,108
10号线龙柏新村,2018-01-05 07:30:01,557,104
10号线龙柏新村,2018-01-05 07:45:01,638,348
10号线龙柏新村,2018-01-05 08:00:01,732,411
10号线龙柏新村,2018-01-05 08:15:01,619,673
10号线龙柏新村,2018-01-05 08:30:01,572,482
10号线龙柏新村,2018-01-05 08:45:01,458,651
10号线龙柏新村,2018-01-05 09:00:01,331,507
10号线龙柏新村,2018-01-05 09:15:01,289,209
10号线龙柏新村,2018-01-05 09:30:01,239,397
10号线龙柏新村,2018-01-05 09:45:01,179,228
10号线龙柏新村,2018-01-05 10:00:01,163,321
10号线龙柏新村,2018-01-05 10:15:01,139,117
10号线龙柏新村,2018-01-05 10:30:01,116,219
10号线龙柏新村,2018-01-05 10:45:01,119,138
10号线龙柏新村,2018-01-05 11:00:01,117,235
10号线龙柏新村,2018-01-05 11:15:01,129,119
10号线龙柏新村,2018-01-05 11:30:01,106,222
10号线龙柏新村,2018-01-05 11:45:01,128,122
10号线龙柏新村,2018-01-05 12:00:01,148,207
10号线龙柏新村,2018-01-05 12:15:01,128,115
10号线龙柏新村,2018-01-05 12:30:01,149,235
10号线龙柏新村,2018-01-05 12:45:01,168,117
10号线龙柏新村,2018-01-05 13:00:01,159,218
10号线龙柏新村,2018-01-05 13:15:01,151,109
10号线龙柏新村,2018-01-05 13:30:01,166,234
10号线龙柏新村,2018-01-05 13:45:01,155,136
10号线龙柏新村,2018-01-05 14:00:01,153,228
10号线龙柏新村,2018-01-05 14:15:01,168,141
10号线龙柏新村,2018-01-05 14:30:01,140,244
10号线龙柏新村,2018-01-05 14:45:01,177,146
10号线龙柏新村,2018-01-05 15:00:01,176,279
10号线龙柏新村,2018-01-05 15:15:01,177,127
10号线龙柏新村,2018-01-05 15:30:01,168,249
10号线龙柏新村,2018-01-05 15:45:01,175,172
10号线龙柏新村,2018-01-05 16:00:01,204,294
10号线龙柏新村,2018-01-05 16:15:01,194,152
10号线龙柏新村,2018-01-05 16:30:01,232,341
10号线龙柏新村,2018-01-05 16:45:01,211,272
10号线龙柏新村,2018-01-05 17:00:01,348,407
10号线龙柏新村,2018-01-05 17:15:01,312,269
10号线龙柏新村,2018-01-05 17:30:01,432,566
10号线龙柏新村,2018-01-05 17:45:01,509,402
10号线龙柏新村,2018-01-05 18:00:01,486,720
10号线龙柏新村,2018-01-05 18:15:01,455,425
10号线龙柏新村,2018-01-05 18:30:01,348,479
10号线龙柏新村,2018-01-05 18:45:01,288,789
10号线龙柏新村,2018-01-05 19:00:01,247,610
10号线龙柏新村,2018-01-05 19:15:01,222,322
10号线龙柏新村,2018-01-05 19:30:01,211,343
10号线龙柏新村,2018-01-05 19:45:01,206,246
10号线龙柏新村,2018-01-05 20:00:01,274,256
10号线龙柏新村,2018-01-05 20:15:01,206,115
10号线龙柏新村,2018-01-05 20:30:01,172,207
10号线龙柏新村,2018-01-05 20:45:01,242,141
10号线龙柏新村,2018-01-05 21:00:01,213,129
10号线龙柏新村,2018-01-05 21:15:01,235,197
10号线龙柏新村,2018-01-05 21:30:01,202,151
10号线龙柏新村,2018-01-05 21:45:01,181,128
10号线龙柏新村,2018-01-05 22:00:01,235,135
10号线龙柏新村,2018-01-05 22:15:01,100,126
10号线龙柏新村,2018-01-05 22:30:01,4,85
10号线龙柏新村,2018-01-05 22:45:01,0,136
10号线龙柏新村,2018-01-05 23:00:01,1,38
10号线龙柏新村,2018-01-05 23:15:01,0,25
10号线龙溪路,2018-01-05 05:15:01,7,0
10号线龙溪路,2018-01-05 05:30:01,6,2
10号线龙溪路,2018-01-05 05:45:01,8,0
10号线龙溪路,2018-01-05 06:00:01,22,7
10号线龙溪路,2018-01-05 06:15:01,30,5
10号线龙溪路,2018-01-05 06:30:01,58,17
10号线龙溪路,2018-01-05 06:45:01,98,41
10号线龙溪路,2018-01-05 07:00:01,135,49
10号线龙溪路,2018-01-05 07:15:01,149,98
10号线龙溪路,2018-01-05 07:30:01,228,150
10号线龙溪路,2018-01-05 07:45:01,250,168
10号线龙溪路,2018-01-05 08:00:01,315,262
10号线龙溪路,2018-01-05 08:15:01,299,359
10号线龙溪路,2018-01-05 08:30:01,317,386
10号线龙溪路,2018-01-05 08:45:01,260,313
10号线龙溪路,2018-01-05 09:00:01,174,272
10号线龙溪路,2018-01-05 09:15:01,175,189
10号线龙溪路,2018-01-05 09:30:01,120,156
10号线龙溪路,2018-01-05 09:45:01,100,99
10号线龙溪路,2018-01-05 10:00:01,74,88
10号线龙溪路,2018-01-05 10:15:01,49,68
10号线龙溪路,2018-01-05 10:30:01,74,68
10号线龙溪路,2018-01-05 10:45:01,73,57
10号线龙溪路,2018-01-05 11:00:01,57,53
10号线龙溪路,2018-01-05 11:15:01,78,60
10号线龙溪路,2018-01-05 11:30:01,63,46
10号线龙溪路,2018-01-05 11:45:01,71,51
10号线龙溪路,2018-01-05 12:00:01,67,71
10号线龙溪路,2018-01-05 12:15:01,53,63
10号线龙溪路,2018-01-05 12:30:01,68,69
10号线龙溪路,2018-01-05 12:45:01,62,67
10号线龙溪路,2018-01-05 13:00:01,68,61
10号线龙溪路,2018-01-05 13:15:01,66,55
10号线龙溪路,2018-01-05 13:30:01,55,54
10号线龙溪路,2018-01-05 13:45:01,88,94
10号线龙溪路,2018-01-05 14:00:01,66,86
10号线龙溪路,2018-01-05 14:15:01,75,101
10号线龙溪路,2018-01-05 14:30:01,109,98
10号线龙溪路,2018-01-05 14:45:01,87,72
10号线龙溪路,2018-01-05 15:00:01,87,91
10号线龙溪路,2018-01-05 15:15:01,80,77
10号线龙溪路,2018-01-05 15:30:01,125,97
10号线龙溪路,2018-01-05 15:45:01,174,83
10号线龙溪路,2018-01-05 16:00:01,110,106
10号线龙溪路,2018-01-05 16:15:01,112,106
10号线龙溪路,2018-01-05 16:30:01,129,101
10号线龙溪路,2018-01-05 16:45:01,179,114
10号线龙溪路,2018-01-05 17:00:01,238,153
10号线龙溪路,2018-01-05 17:15:01,170,157
10号线龙溪路,2018-01-05 17:30:01,266,177
10号线龙溪路,2018-01-05 17:45:01,223,196
10号线龙溪路,2018-01-05 18:00:01,216,249
10号线龙溪路,2018-01-05 18:15:01,317,241
10号线龙溪路,2018-01-05 18:30:01,227,256
10号线龙溪路,2018-01-05 18:45:01,161,190
10号线龙溪路,2018-01-05 19:00:01,131,192
10号线龙溪路,2018-01-05 19:15:01,103,151
10号线龙溪路,2018-01-05 19:30:01,73,151
10号线龙溪路,2018-01-05 19:45:01,85,102
10号线龙溪路,2018-01-05 20:00:01,63,80
10号线龙溪路,2018-01-05 20:15:01,95,69
10号线龙溪路,2018-01-05 20:30:01,75,86
10号线龙溪路,2018-01-05 20:45:01,76,97
10号线龙溪路,2018-01-05 21:00:01,77,104
10号线龙溪路,2018-01-05 21:15:01,61,78
10号线龙溪路,2018-01-05 21:30:01,38,90
10号线龙溪路,2018-01-05 21:45:01,58,56
10号线龙溪路,2018-01-05 22:00:01,59,81
10号线龙溪路,2018-01-05 22:15:01,27,67
10号线龙溪路,2018-01-05 22:30:01,10,71
10号线龙溪路,2018-01-05 22:45:01,15,36
10号线龙溪路,2018-01-05 23:00:01,1,26
10号线龙溪路,2018-01-05 23:15:01,2,26
10号线龙溪路,2018-01-05 23:30:01,1,13
10号线龙溪路,2018-01-05 23:45:01,1,5
11号线三林,2018-01-05 05:15:01,4,0
11号线三林,2018-01-05 05:30:01,25,0
11号线三林,2018-01-05 05:45:01,53,0
11号线三林,2018-01-05 06:00:01,83,4
11号线三林,2018-01-05 06:15:01,110,4
11号线三林,2018-01-05 06:30:01,194,46
11号线三林,2018-01-05 06:45:01,263,119
11号线三林,2018-01-05 07:00:01,400,85
11号线三林,2018-01-05 07:15:01,560,72
11号线三林,2018-01-05 07:30:01,851,120
11号线三林,2018-01-05 07:45:01,1216,77
11号线三林,2018-01-05 08:00:01,1451,84
11号线三林,2018-01-05 08:15:01,1234,123
11号线三林,2018-01-05 08:30:01,1005,100
11号线三林,2018-01-05 08:45:01,746,130
11号线三林,2018-01-05 09:00:01,566,98
11号线三林,2018-01-05 09:15:01,451,89
11号线三林,2018-01-05 09:30:01,262,84
11号线三林,2018-01-05 09:45:01,185,91
11号线三林,2018-01-05 10:00:01,172,74
11号线三林,2018-01-05 10:15:01,132,101
11号线三林,2018-01-05 10:30:01,125,63
11号线三林,2018-01-05 10:45:01,130,91
11号线三林,2018-01-05 11:00:01,126,72
11号线三林,2018-01-05 11:15:01,103,115
11号线三林,2018-01-05 11:30:01,88,85
11号线三林,2018-01-05 11:45:01,114,101
11号线三林,2018-01-05 12:00:01,135,87
11号线三林,2018-01-05 12:15:01,162,111
11号线三林,2018-01-05 12:30:01,191,81
11号线三林,2018-01-05 12:45:01,180,123
11号线三林,2018-01-05 13:00:01,152,86
11号线三林,2018-01-05 13:15:01,166,124
11号线三林,2018-01-05 13:30:01,122,87
11号线三林,2018-01-05 13:45:01,138,137
11号线三林,2018-01-05 14:00:01,111,93
11号线三林,2018-01-05 14:15:01,95,108
11号线三林,2018-01-05 14:30:01,83,98
11号线三林,2018-01-05 14:45:01,125,142
11号线三林,2018-01-05 15:00:01,96,137
11号线三林,2018-01-05 15:15:01,86,177
11号线三林,2018-01-05 15:30:01,95,121
11号线三林,2018-01-05 15:45:01,94,173
11号线三林,2018-01-05 16:00:01,76,169
11号线三林,2018-01-05 16:15:01,106,194
11号线三林,2018-01-05 16:30:01,119,252
11号线三林,2018-01-05 16:45:01,138,208
11号线三林,2018-01-05 17:00:01,157,333
11号线三林,2018-01-05 17:15:01,163,291
11号线三林,2018-01-05 17:30:01,166,462
11号线三林,2018-01-05 17:45:01,172,537
11号线三林,2018-01-05 18:00:01,159,675
11号线三林,2018-01-05 18:15:01,127,648
11号线三林,2018-01-05 18:30:01,127,612
11号线三林,2018-01-05 18:45:01,128,965
11号线三林,2018-01-05 19:00:01,120,786
11号线三林,2018-01-05 19:15:01,99,585
11号线三林,2018-01-05 19:30:01,81,475
11号线三林,2018-01-05 19:45:01,111,459
11号线三林,2018-01-05 20:00:01,104,320
11号线三林,2018-01-05 20:15:01,118,309
11号线三林,2018-01-05 20:30:01,113,242
11号线三林,2018-01-05 20:45:01,108,292
11号线三林,2018-01-05 21:00:01,101,247
11号线三林,2018-01-05 21:15:01,107,227
11号线三林,2018-01-05 21:30:01,97,306
11号线三林,2018-01-05 21:45:01,71,251
11号线三林,2018-01-05 22:00:01,72,282
11号线三林,2018-01-05 22:15:01,47,217
11号线三林,2018-01-05 22:30:01,25,234
11号线三林,2018-01-05 22:45:01,6,194
11号线三林,2018-01-05 23:00:01,6,128
11号线三林,2018-01-05 23:15:01,0,13
11号线三林东,2018-01-05 05:15:01,4,0
11号线三林东,2018-01-05 05:30:01,24,0
11号线三林东,2018-01-05 05:45:01,36,1
11号线三林东,2018-01-05 06:00:01,56,0
11号线三林东,2018-01-05 06:15:01,94,2
11号线三林东,2018-01-05 06:30:01,152,10
11号线三林东,2018-01-05 06:45:01,219,37
11号线三林东,2018-01-05 07:00:01,353,37
11号线三林东,2018-01-05 07:15:01,474,40
11号线三林东,2018-01-05 07:30:01,698,77
11号线三林东,2018-01-05 07:45:01,918,85
11号线三林东,2018-01-05 08:00:01,951,101
11号线三林东,2018-01-05 08:15:01,797,148
11号线三林东,2018-01-05 08:30:01,731,149
11号线三林东,2018-01-05 08:45:01,577,182
11号线三林东,2018-01-05 09:00:01,467,73
11号线三林东,2018-01-05 09:15:01,333,83
11号线三林东,2018-01-05 09:30:01,221,75
11号线三林东,2018-01-05 09:45:01,182,50
11号线三林东,2018-01-05 10:00:01,137,45
11号线三林东,2018-01-05 10:15:01,119,50
11号线三林东,2018-01-05 10:30:01,101,35
11号线三林东,2018-01-05 10:45:01,79,53
11号线三林东,2018-01-05 11:00:01,88,50
11号线三林东,2018-01-05 11:15:01,95,60
11号线三林东,2018-01-05 11:30:01,91,45
11号线三林东,2018-01-05 11:45:01,76,48
11号线三林东,2018-01-05 12:00:01,88,69
11号线三林东,2018-01-05 12:15:01,81,43
11号线三林东,2018-01-05 12:30:01,93,72
11号线三林东,2018-01-05 12:45:01,91,76
11号线三林东,2018-01-05 13:00:01,64,69
11号线三林东,2018-01-05 13:15:01,78,89
11号线三林东,2018-01-05 13:30:01,68,63
11号线三林东,2018-01-05 13:45:01,59,78
11号线三林东,2018-01-05 14:00:01,64,81
11号线三林东,2018-01-05 14:15:01,56,79
11号线三林东,2018-01-05 14:30:01,58,79
11号线三林东,2018-01-05 14:45:01,54,78
11号线三林东,2018-01-05 15:00:01,57,123
11号线三林东,2018-01-05 15:15:01,64,140
11号线三林东,2018-01-05 15:30:01,55,102
11号线三林东,2018-01-05 15:45:01,77,153
11号线三林东,2018-01-05 16:00:01,85,136
11号线三林东,2018-01-05 16:15:01,115,168
11号线三林东,2018-01-05 16:30:01,80,139
11号线三林东,2018-01-05 16:45:01,101,215
11号线三林东,2018-01-05 17:00:01,98,227
11号线三林东,2018-01-05 17:15:01,131,228
11号线三林东,2018-01-05 17:30:01,203,290
11号线三林东,2018-01-05 17:45:01,139,372
11号线三林东,2018-01-05 18:00:01,126,388
11号线三林东,2018-01-05 18:15:01,123,470
11号线三林东,2018-01-05 18:30:01,89,464
11号线三林东,2018-01-05 18:45:01,82,727
11号线三林东,2018-01-05 19:00:01,59,439
11号线三林东,2018-01-05 19:15:01,51,366
11号线三林东,2018-01-05 19:30:01,40,297
11号线三林东,2018-01-05 19:45:01,58,266
11号线三林东,2018-01-05 20:00:01,56,210
11号线三林东,2018-01-05 20:15:01,30,254
11号线三林东,2018-01-05 20:30:01,36,242
11号线三林东,2018-01-05 20:45:01,35,187
11号线三林东,2018-01-05 21:00:01,32,238
11号线三林东,2018-01-05 21:15:01,22,195
11号线三林东,2018-01-05 21:30:01,14,195
11号线三林东,2018-01-05 21:45:01,28,186
11号线三林东,2018-01-05 22:00:01,14,149
11号线三林东,2018-01-05 22:15:01,15,203
11号线三林东,2018-01-05 22:30:01,8,218
11号线三林东,2018-01-05 22:45:01,2,171
11号线三林东,2018-01-05 23:00:01,0,94
11号线三林东,2018-01-05 23:15:01,0,8
11号线上海汽车城,2018-01-05 05:15:01,7,0
11号线上海汽车城,2018-01-05 05:30:01,19,3
11号线上海汽车城,2018-01-05 05:45:01,15,0
11号线上海汽车城,2018-01-05 06:00:01,28,0
11号线上海汽车城,2018-01-05 06:15:01,34,0
11号线上海汽车城,2018-01-05 06:30:01,51,1
11号线上海汽车城,2018-01-05 06:45:01,112,21
11号线上海汽车城,2018-01-05 07:00:01,159,113
11号线上海汽车城,2018-01-05 07:15:01,192,198
11号线上海汽车城,2018-01-05 07:30:01,249,126
11号线上海汽车城,2018-01-05 07:45:01,176,159
11号线上海汽车城,2018-01-05 08:00:01,150,271
11号线上海汽车城,2018-01-05 08:15:01,165,265
11号线上海汽车城,2018-01-05 08:30:01,127,305
11号线上海汽车城,2018-01-05 08:45:01,72,194
11号线上海汽车城,2018-01-05 09:00:01,46,135
11号线上海汽车城,2018-01-05 09:15:01,46,82
11号线上海汽车城,2018-01-05 09:30:01,38,42
11号线上海汽车城,2018-01-05 09:45:01,30,51
11号线上海汽车城,2018-01-05 10:00:01,30,39
11号线上海汽车城,2018-01-05 10:15:01,33,41
11号线上海汽车城,2018-01-05 10:30:01,19,21
11号线上海汽车城,2018-01-05 10:45:01,45,19
11号线上海汽车城,2018-01-05 11:00:01,41,26
11号线上海汽车城,2018-01-05 11:15:01,28,31
11号线上海汽车城,2018-01-05 11:30:01,36,20
11号线上海汽车城,2018-01-05 11:45:01,27,23
11号线上海汽车城,2018-01-05 12:00:01,52,24
11号线上海汽车城,2018-01-05 12:15:01,41,34
11号线上海汽车城,2018-01-05 12:30:01,46,22
11号线上海汽车城,2018-01-05 12:45:01,26,26
11号线上海汽车城,2018-01-05 13:00:01,45,24
11号线上海汽车城,2018-01-05 13:15:01,30,53
11号线上海汽车城,2018-01-05 13:30:01,39,28
11号线上海汽车城,2018-01-05 13:45:01,41,27
11号线上海汽车城,2018-01-05 14:00:01,21,23
11号线上海汽车城,2018-01-05 14:15:01,29,26
11号线上海汽车城,2018-01-05 14:30:01,33,28
11号线上海汽车城,2018-01-05 14:45:01,34,30
11号线上海汽车城,2018-01-05 15:00:01,34,18
11号线上海汽车城,2018-01-05 15:15:01,35,81
11号线上海汽车城,2018-01-05 15:30:01,61,29
11号线上海汽车城,2018-01-05 15:45:01,59,25
11号线上海汽车城,2018-01-05 16:00:01,101,37
11号线上海汽车城,2018-01-05 16:15:01,90,61
11号线上海汽车城,2018-01-05 16:30:01,303,31
11号线上海汽车城,2018-01-05 16:45:01,198,19
11号线上海汽车城,2018-01-05 17:00:01,197,37
11号线上海汽车城,2018-01-05 17:15:01,196,55
11号线上海汽车城,2018-01-05 17:30:01,174,77
11号线上海汽车城,2018-01-05 17:45:01,206,71
